GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
0500000US36021,36021,"Columbia County, New York",61860,*****,31058,64,30802,64,4.3,0.1,4.5,0.2,4.1,0.1,5.2,0.4,5.2,0.6,5.1,0.6,5.3,0.4,5.6,0.6,5.0,0.6,5.8,0.2,6.4,0.3,5.2,0.3,5.5,0.2,6.0,0.3,5.0,0.2,5.2,0.2,5.4,0.3,5.1,0.3,5.1,0.2,4.8,0.2,5.3,0.3,5.3,0.5,5.7,0.7,4.9,0.7,5.5,0.5,5.0,0.6,6.1,0.7,7.3,0.2,7.5,0.5,7.1,0.2,8.3,0.2,8.3,0.3,8.2,0.2,8.3,0.4,8.6,0.7,8.0,0.6,8.2,0.4,8.0,0.6,8.5,0.6,7.1,0.3,7.0,0.5,7.3,0.5,4.7,0.3,4.6,0.5,4.8,0.5,3.5,0.3,3.1,0.4,3.9,0.5,2.6,0.2,2.2,0.4,3.0,0.3,2.7,0.3,2.1,0.4,3.4,0.4,10.5,0.1,10.8,0.2,10.1,0.1,3.8,0.1,4.3,0.2,3.3,0.2,7.5,0.2,8.2,0.3,6.9,0.3,32.5,0.2,33.3,0.4,31.6,0.3,83.9,0.2,83.1,0.3,84.7,0.3,81.4,*****,80.4,0.2,82.5,0.2,28.9,0.4,27.0,0.7,30.8,0.6,25.3,0.4,23.4,0.6,27.2,0.5,20.7,0.1,19.0,0.2,22.3,0.1,8.8,0.1,7.4,0.1,10.3,0.1,47.0,0.3,46.0,0.3,48.2,0.2,100.8,0.4,(X),(X),(X),(X),64.6,0.3,(X),(X),(X),(X),34.1,0.3,(X),(X),(X),(X),30.5,0.1,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
0500000US36023,36023,"Cortland County, New York",48713,*****,23778,112,24935,112,4.8,0.1,5.2,0.3,4.5,0.3,6.1,0.5,5.8,0.6,6.4,0.7,5.3,0.5,6.1,0.6,4.6,0.6,9.2,0.2,8.9,0.3,9.5,0.3,11.8,0.3,11.5,0.4,12.2,0.4,5.8,0.3,6.0,0.4,5.5,0.4,5.6,0.4,5.7,0.5,5.6,0.4,5.2,0.5,5.1,0.6,5.4,0.6,5.3,0.4,5.6,0.6,4.9,0.5,6.2,0.1,6.4,0.3,5.9,0.1,6.9,0.1,7.0,0.1,6.9,0.2,6.6,0.4,7.2,0.6,6.1,0.5,5.9,0.4,5.6,0.6,6.2,0.5,5.2,0.4,4.9,0.4,5.5,0.5,3.6,0.3,3.5,0.5,3.6,0.4,2.4,0.3,2.6,0.3,2.2,0.4,1.9,0.2,1.7,0.3,2.1,0.4,2.1,0.3,1.2,0.3,3.0,0.4,11.4,0.1,11.8,0.3,10.9,0.3,3.5,0.1,3.9,0.2,3.2,0.1,17.5,0.3,16.6,0.5,18.5,0.5,43.0,0.3,42.9,0.4,43.1,0.4,82.8,0.3,81.9,0.4,83.5,0.4,80.3,0.1,79.1,0.3,81.4,0.3,21.1,0.5,19.5,0.7,22.6,0.6,18.5,0.5,16.8,0.5,20.0,0.7,15.2,0.2,13.9,0.2,16.4,0.3,6.4,0.1,5.5,0.2,7.3,0.1,36.2,0.4,35.7,0.5,36.5,0.5,95.4,0.9,(X),(X),(X),(X),53.6,0.7,(X),(X),(X),(X),23.3,0.4,(X),(X),(X),(X),30.3,0.3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),3.2,(X),(X),(X),(X),(X)
0500000US36025,36025,"Delaware County, New York",46480,*****,23356,104,23124,104,4.4,0.1,4.3,0.1,4.5,0.1,4.6,0.4,4.8,0.7,4.4,0.6,5.4,0.4,5.3,0.7,5.5,0.6,8.1,0.2,8.6,0.4,7.7,0.4,6.5,0.2,6.9,0.3,6.1,0.3,4.7,0.1,5.1,0.2,4.4,0.1,4.6,0.1,4.6,0.2,4.6,0.2,5.1,0.4,4.8,0.7,5.5,0.6,4.5,0.4,4.8,0.6,4.3,0.5,6.3,0.1,6.3,0.2,6.4,0.1,7.7,0.2,7.6,0.2,7.8,0.2,8.1,0.5,8.3,0.7,8.0,0.7,7.8,0.5,7.9,0.7,7.7,0.7,7.1,0.4,7.1,0.5,7.1,0.6,5.6,0.4,5.7,0.4,5.6,0.6,3.7,0.3,2.9,0.4,4.5,0.6,2.8,0.3,3.0,0.4,2.6,0.5,2.8,0.3,2.1,0.4,3.5,0.5,10.0,0.1,10.1,0.2,9.9,0.1,3.7,0.1,3.9,0.2,3.5,0.2,10.9,0.2,11.5,0.4,10.3,0.4,33.6,0.2,34.7,0.5,32.5,0.3,84.6,0.3,84.6,0.4,84.5,0.4,81.9,0.1,81.6,0.2,82.1,0.2,29.8,0.5,28.7,0.7,30.9,0.7,26.6,0.5,25.5,0.6,27.7,0.7,22.0,0.1,20.8,0.2,23.2,0.2,9.3,0.1,8.0,0.1,10.6,0.2,46.5,0.3,45.8,0.5,47.1,0.4,101.0,0.9,(X),(X),(X),(X),67.1,0.5,(X),(X),(X),(X),36.8,0.3,(X),(X),(X),(X),30.3,0.2,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
0500000US36027,36027,"Dutchess County, New York",295905,*****,147197,66,148708,66,4.7,0.1,4.9,0.1,4.6,0.1,5.4,0.2,5.4,0.3,5.4,0.3,6.0,0.2,6.2,0.3,5.8,0.3,7.7,0.1,7.9,0.1,7.5,0.1,7.7,0.1,7.8,0.1,7.5,0.1,5.7,0.1,6.1,0.1,5.3,0.1,5.4,0.1,5.7,0.1,5.2,0.1,5.5,0.2,5.5,0.3,5.5,0.2,6.4,0.2,6.6,0.3,6.1,0.2,7.6,0.1,7.7,0.1,7.6,0.1,8.4,0.1,8.5,0.1,8.3,0.1,7.6,0.2,7.7,0.3,7.6,0.3,6.4,0.2,6.4,0.3,6.4,0.3,5.1,0.1,5.1,0.2,5.1,0.2,3.5,0.1,3.0,0.2,4.0,0.2,2.6,0.2,2.3,0.2,2.8,0.2,2.1,0.1,1.8,0.2,2.4,0.2,2.1,0.1,1.5,0.2,2.8,0.2,11.4,0.1,11.7,0.1,11.1,0.1,4.1,0.1,4.3,0.1,3.9,0.1,11.3,0.1,11.4,0.1,11.2,0.1,38.4,0.1,39.6,0.1,37.2,0.1,82.6,0.1,82.2,0.1,83.1,0.2,79.8,*****,79.2,0.1,80.4,0.1,21.9,0.2,20.1,0.3,23.6,0.3,19.1,0.2,17.2,0.2,21.0,0.3,15.5,0.1,13.7,0.1,17.2,0.1,6.8,0.1,5.6,0.1,8.0,0.1,41.6,0.2,40.4,0.3,42.8,0.2,99.0,0.1,(X),(X),(X),(X),55.4,0.1,(X),(X),(X),(X),24.0,0.1,(X),(X),(X),(X),31.4,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
0500000US36029,36029,"Erie County, New York",922129,*****,446259,28,475870,28,5.4,0.1,5.7,0.1,5.1,0.1,5.5,0.1,5.6,0.2,5.3,0.2,6.1,0.1,6.5,0.2,5.7,0.2,6.6,0.1,7.0,0.1,6.3,0.1,7.3,0.1,7.6,0.1,7.0,0.1,7.2,0.1,7.6,0.1,6.9,0.1,6.1,0.1,6.3,0.1,6.0,0.1,5.4,0.1,5.4,0.2,5.3,0.2,5.8,0.1,6.0,0.2,5.7,0.2,6.7,0.1,6.7,0.1,6.7,0.1,7.4,0.1,7.4,0.1,7.4,0.1,7.5,0.1,7.4,0.2,7.6,0.2,6.4,0.1,6.4,0.2,6.4,0.2,5.0,0.1,4.8,0.1,5.2,0.1,3.8,0.1,3.5,0.1,4.1,0.1,2.8,0.1,2.4,0.1,3.2,0.1,2.4,0.1,1.9,0.1,2.8,0.1,2.6,0.1,1.8,0.1,3.4,0.1,11.5,0.1,12.1,0.1,11.0,0.1,3.8,0.1,4.0,0.1,3.6,0.1,10.1,0.1,10.5,0.1,9.7,0.1,38.5,0.1,39.9,0.1,37.2,0.1,81.8,0.1,80.8,0.1,82.7,0.1,79.3,*****,78.2,0.1,80.3,0.1,22.9,0.1,20.7,0.2,25.0,0.2,20.2,0.1,17.9,0.2,22.3,0.1,16.5,0.1,14.4,0.1,18.6,0.1,7.7,0.1,6.0,0.1,9.3,0.1,40.4,0.2,38.3,0.2,42.3,0.2,93.8,0.1,(X),(X),(X),(X),59.5,0.1,(X),(X),(X),(X),26.4,0.1,(X),(X),(X),(X),33.1,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.0,(X),(X),(X),(X),(X)
0500000US36031,36031,"Essex County, New York",38598,*****,20158,96,18440,96,4.1,0.1,4.1,0.1,4.1,0.1,4.9,0.4,4.9,0.6,4.9,0.7,4.5,0.4,4.3,0.5,4.7,0.7,5.8,0.2,6.1,0.3,5.5,0.3,5.6,0.3,6.2,0.6,4.8,0.2,6.0,0.3,6.9,0.7,5.1,0.2,5.5,0.2,6.0,0.3,4.9,0.1,6.0,0.5,6.2,0.7,5.8,0.7,5.6,0.5,6.0,0.6,5.2,0.6,7.0,0.2,7.0,0.5,6.9,0.2,8.1,0.2,8.2,0.4,8.1,0.1,8.6,0.6,8.1,0.8,9.1,0.8,7.2,0.6,7.2,0.8,7.2,0.8,7.0,0.5,6.7,0.6,7.2,0.8,4.7,0.4,4.5,0.6,5.0,0.7,3.9,0.4,3.1,0.5,4.8,0.6,2.6,0.3,2.2,0.4,3.0,0.6,2.9,0.4,2.2,0.4,3.7,0.7,9.4,0.2,9.2,0.2,9.6,0.3,3.7,0.1,3.9,0.3,3.5,0.3,7.7,0.3,8.4,0.7,6.8,0.3,34.5,0.3,37.5,0.7,31.3,0.4,85.5,0.4,85.8,0.5,85.2,0.5,82.8,0.3,82.9,0.6,82.8,0.3,28.3,0.7,25.9,0.8,30.9,0.9,25.6,0.6,23.3,0.7,28.0,0.7,21.1,0.1,18.7,0.2,23.7,0.2,9.4,0.1,7.6,0.1,11.5,0.2,46.4,0.4,44.5,0.5,48.6,0.3,109.3,1.1,(X),(X),(X),(X),61.9,0.9,(X),(X),(X),(X),34.1,0.3,(X),(X),(X),(X),27.8,0.7,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
0500000US36033,36033,"Franklin County, New York",51007,*****,27788,140,23219,140,5.0,0.1,4.5,0.4,5.5,0.4,5.8,0.5,5.6,0.7,6.0,0.8,5.0,0.4,4.9,0.6,5.1,0.6,6.7,0.3,6.3,0.4,7.1,0.5,7.4,0.4,8.6,0.5,5.9,0.4,7.1,0.3,8.7,0.6,5.3,0.2,7.3,0.4,7.9,0.6,6.5,0.4,5.7,0.5,6.1,0.7,5.3,0.7,6.6,0.5,7.0,0.7,6.0,0.8,7.6,0.4,7.7,0.7,7.5,0.5,7.6,0.3,7.3,0.4,8.0,0.5,6.4,0.4,5.9,0.5,6.9,0.6,7.0,0.4,6.8,0.6,7.2,0.6,5.0,0.4,4.7,0.5,5.5,0.5,3.5,0.4,3.0,0.4,4.2,0.5,2.8,0.3,2.3,0.5,3.3,0.5,1.9,0.3,1.4,0.3,2.4,0.5,1.7,0.3,1.2,0.3,2.3,0.4,10.8,0.2,10.5,0.5,11.1,0.6,4.0,0.2,3.3,0.3,4.9,0.5,10.0,0.3,11.6,0.5,8.1,0.4,40.7,0.5,44.7,0.8,36.0,0.6,82.5,0.4,83.7,0.4,81.1,0.6,80.2,*****,81.6,0.3,78.5,0.3,21.9,0.4,19.5,0.5,24.9,0.6,19.4,0.4,17.2,0.5,22.1,0.6,14.9,0.2,12.6,0.4,17.7,0.2,6.4,0.2,5.0,0.4,8.0,0.1,40.1,0.5,38.1,0.7,42.7,0.6,119.7,1.3,(X),(X),(X),(X),53.2,0.6,(X),(X),(X),(X),22.9,0.5,(X),(X),(X),(X),30.3,0.1,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.0,(X),(X),(X),(X),(X)
0500000US36035,36035,"Fulton County, New York",54297,*****,27062,111,27235,111,5.0,0.1,5.5,0.2,4.6,0.2,5.7,0.4,5.8,0.6,5.7,0.6,6.1,0.5,6.6,0.7,5.7,0.6,6.0,0.2,6.3,0.2,5.7,0.3,5.9,0.2,6.2,0.2,5.6,0.3,5.6,0.2,5.7,0.2,5.5,0.3,6.1,0.2,6.3,0.4,6.0,0.3,5.5,0.6,5.7,0.8,5.2,0.7,6.4,0.5,6.3,0.7,6.5,0.7,7.3,0.2,7.3,0.3,7.3,0.2,8.1,0.2,8.1,0.3,8.0,0.2,7.4,0.5,7.3,0.6,7.4,0.6,7.0,0.4,7.0,0.6,7.1,0.6,6.0,0.4,6.0,0.5,6.0,0.5,4.0,0.4,3.8,0.5,4.2,0.5,2.7,0.4,2.5,0.4,2.9,0.5,2.4,0.4,2.2,0.4,2.5,0.5,2.9,0.4,1.6,0.4,4.2,0.6,11.9,0.2,12.4,0.2,11.4,0.3,3.8,0.1,3.9,0.2,3.7,0.2,8.0,0.2,8.5,0.2,7.5,0.3,35.5,0.3,36.5,0.4,34.5,0.4,81.6,0.3,80.9,0.4,82.4,0.5,79.3,0.1,78.2,0.3,80.4,0.3,24.9,0.5,22.9,0.7,26.9,0.6,22.2,0.5,20.3,0.7,24.1,0.6,17.9,0.1,15.9,0.2,19.8,0.2,7.9,0.1,6.2,0.1,9.6,0.1,43.0,0.4,41.7,0.6,44.7,0.3,99.4,0.8,(X),(X),(X),(X),62.8,0.4,(X),(X),(X),(X),29.1,0.3,(X),(X),(X),(X),33.7,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
0500000US36037,36037,"Genesee County, New York",59053,*****,29325,110,29728,110,5.1,0.1,5.0,0.2,5.3,0.2,6.4,0.3,6.0,0.5,6.7,0.5,5.4,0.3,6.0,0.5,4.8,0.5,6.3,0.2,6.6,0.3,6.1,0.3,6.6,0.2,6.7,0.4,6.5,0.2,6.0,0.2,6.7,0.4,5.3,0.2,5.7,0.2,6.0,0.4,5.5,0.2,4.9,0.4,4.9,0.6,4.9,0.5,6.3,0.4,6.4,0.6,6.2,0.5,7.2,0.1,7.4,0.3,7.0,0.1,8.3,0.2,8.4,0.3,8.1,0.2,8.8,0.4,9.0,0.5,8.7,0.5,5.6,0.4,5.4,0.5,5.8,0.5,4.8,0.3,4.7,0.5,5.0,0.4,4.4,0.3,4.4,0.4,4.5,0.4,3.3,0.3,3.0,0.4,3.6,0.5,2.1,0.3,1.5,0.3,2.7,0.4,2.8,0.3,2.1,0.3,3.4,0.5,11.7,0.1,12.0,0.1,11.5,0.2,4.0,0.1,4.1,0.3,3.8,0.3,9.0,0.2,9.1,0.4,8.8,0.2,35.9,0.3,37.3,0.5,34.5,0.3,82.0,0.2,81.7,0.4,82.2,0.4,79.1,*****,78.9,0.3,79.4,0.3,23.0,0.4,21.0,0.5,24.9,0.5,20.2,0.3,18.3,0.4,22.1,0.5,17.4,0.1,15.6,0.2,19.1,0.1,8.1,0.1,6.5,0.1,9.7,0.1,43.2,0.2,42.3,0.4,44.2,0.3,98.6,0.7,(X),(X),(X),(X),61.9,0.3,(X),(X),(X),(X),28.2,0.3,(X),(X),(X),(X),33.8,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.0,(X),(X),(X),(X),(X)
0500000US36039,36039,"Greene County, New York",48069,*****,24956,383,23113,383,4.4,0.3,3.9,0.4,4.8,0.5,4.6,0.5,4.6,0.7,4.7,0.7,4.9,0.6,5.0,0.9,4.8,0.7,6.6,0.5,6.8,0.6,6.5,1.0,6.6,0.4,7.9,0.6,5.2,0.5,5.9,0.5,6.6,0.7,5.1,0.5,4.9,0.3,5.1,0.4,4.7,0.3,6.4,0.7,6.3,0.8,6.6,1.0,4.9,0.7,4.9,0.7,5.0,1.0,7.2,0.2,7.2,0.3,7.3,0.5,8.3,0.2,8.3,0.3,8.3,0.2,8.1,0.5,8.2,0.7,8.0,0.8,7.4,0.5,7.1,0.8,7.7,0.8,6.8,0.5,6.7,0.6,6.9,0.7,4.7,0.5,4.3,0.6,5.2,0.7,3.1,0.4,3.1,0.4,3.1,0.6,2.5,0.4,2.4,0.6,2.6,0.5,2.7,0.4,1.7,0.4,3.8,0.6,9.5,0.4,9.5,0.6,9.5,0.5,3.5,0.3,3.6,0.5,3.4,0.3,9.7,0.6,11.1,0.7,8.3,1.1,35.4,0.4,37.6,0.8,33.0,0.8,85.1,0.3,85.2,0.7,84.9,0.6,82.6,*****,82.9,0.6,82.3,0.6,27.1,0.5,25.2,0.9,29.2,0.8,23.7,0.5,21.8,0.7,25.7,0.8,19.7,0.2,18.1,0.5,21.5,0.4,8.2,0.2,7.2,0.4,9.4,0.2,45.4,0.3,44.1,1.0,47.0,1.1,108.0,3.4,(X),(X),(X),(X),59.1,0.6,(X),(X),(X),(X),31.4,0.5,(X),(X),(X),(X),27.7,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
0500000US36041,36041,"Hamilton County, New York",4697,*****,2382,9,2315,9,3.5,0.2,3.6,0.5,3.5,0.1,3.0,0.9,2.8,1.1,3.3,1.4,6.0,0.8,6.8,1.0,5.2,1.5,5.5,1.0,6.2,1.8,4.8,0.8,5.8,2.0,7.9,3.5,3.6,1.1,4.3,1.5,5.0,2.5,3.6,1.5,3.1,0.6,2.1,1.2,4.0,0.1,3.9,0.7,1.8,0.8,6.1,1.3,3.0,1.1,2.9,1.8,3.1,1.3,6.5,0.2,6.8,0.3,6.3,0.2,8.3,0.1,8.2,0.3,8.3,0.2,11.8,1.7,10.0,2.1,13.5,2.7,8.6,1.6,10.2,2.1,7.0,2.7,7.9,2.2,8.9,1.3,6.8,4.1,8.3,2.1,7.0,1.4,9.6,4.0,4.3,0.8,5.6,1.0,3.0,1.3,2.3,0.6,2.4,0.8,2.1,1.0,4.0,1.0,1.8,0.8,6.2,1.9,9.0,0.2,9.6,0.3,8.5,0.3,3.2,0.1,3.6,0.3,2.8,0.1,8.1,2.0,10.5,3.4,5.7,1.5,25.6,0.2,25.9,0.5,25.2,0.2,86.6,0.5,86.0,0.5,87.1,0.9,84.2,0.2,83.2,0.4,85.3,0.3,35.3,1.7,35.9,2.1,34.7,2.7,32.0,1.5,32.6,2.6,31.4,1.8,26.7,0.2,25.7,0.1,27.7,0.3,10.6,0.1,9.9,0.1,11.3,0.1,53.5,0.4,52.0,2.0,54.3,0.3,102.9,0.7,(X),(X),(X),(X),73.8,0.6,(X),(X),(X),(X),46.4,0.4,(X),(X),(X),(X),27.4,0.4,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
0500000US36043,36043,"Herkimer County, New York",63558,*****,31375,100,32183,100,5.3,0.1,5.6,0.3,5.0,0.2,6.0,0.4,6.4,0.6,5.7,0.5,6.0,0.4,6.1,0.6,6.0,0.5,6.6,0.2,7.1,0.3,6.2,0.2,6.4,0.1,6.4,0.2,6.5,0.2,5.4,0.1,5.3,0.1,5.4,0.2,5.3,0.1,5.5,0.2,5.2,0.1,5.6,0.4,5.8,0.6,5.5,0.5,5.4,0.4,5.3,0.6,5.5,0.5,6.7,0.1,6.6,0.1,6.7,0.1,7.7,0.1,7.9,0.1,7.6,0.1,7.9,0.4,7.7,0.5,8.0,0.5,6.8,0.4,7.1,0.5,6.6,0.5,6.2,0.3,6.1,0.4,6.4,0.4,4.0,0.3,4.1,0.4,3.9,0.5,3.3,0.3,2.9,0.4,3.6,0.4,2.4,0.3,2.1,0.4,2.7,0.4,2.8,0.3,2.0,0.4,3.7,0.4,12.1,0.1,12.4,0.2,11.7,0.2,3.8,0.1,3.9,0.1,3.7,0.2,9.2,0.2,9.5,0.2,8.9,0.2,34.8,0.1,35.4,0.2,34.2,0.2,81.2,0.2,80.4,0.4,82.0,0.4,78.8,*****,78.0,0.2,79.6,0.2,25.6,0.4,24.3,0.5,26.8,0.5,22.7,0.3,21.4,0.4,23.9,0.5,18.8,0.1,17.2,0.1,20.3,0.1,8.5,0.1,7.0,0.1,10.0,0.1,43.3,0.3,41.2,0.6,44.4,0.2,97.5,0.6,(X),(X),(X),(X),66.6,0.2,(X),(X),(X),(X),31.3,0.1,(X),(X),(X),(X),35.3,0.1,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),1.0,(X),(X),(X),(X),(X)
0500000US36045,36045,"Jefferson County, New York",117966,*****,61754,95,56212,95,8.2,0.1,8.1,0.1,8.3,0.1,7.1,0.3,7.2,0.4,6.9,0.5,6.0,0.3,5.3,0.4,6.7,0.5,5.9,0.2,6.2,0.2,5.7,0.2,10.3,0.2,12.3,0.2,8.2,0.2,9.3,0.1,10.1,0.1,8.5,0.2,7.4,0.1,7.7,0.1,7.0,0.1,6.3,0.3,6.6,0.5,5.9,0.4,5.5,0.4,5.4,0.5,5.6,0.4,5.7,0.1,5.5,0.1,5.9,0.1,5.9,0.1,5.6,0.1,6.2,0.1,5.5,0.2,5.2,0.3,5.8,0.3,4.8,0.2,4.3,0.3,5.2,0.3,4.0,0.2,3.7,0.3,4.3,0.3,3.0,0.2,2.8,0.3,3.2,0.3,2.0,0.2,1.6,0.2,2.4,0.3,1.6,0.2,1.3,0.2,2.0,0.3,1.6,0.2,1.0,0.2,2.2,0.3,13.1,0.1,12.6,0.1,13.6,0.1,3.5,0.1,3.4,0.1,3.6,0.1,12.8,0.1,15.0,0.1,10.3,0.2,44.8,0.1,48.3,0.2,40.9,0.2,77.6,0.1,78.3,0.2,77.0,0.2,75.2,0.1,75.9,0.1,74.5,0.1,16.9,0.2,14.8,0.3,19.3,0.4,14.8,0.2,12.8,0.3,17.0,0.3,12.2,0.1,10.4,0.1,14.1,0.1,5.2,0.1,3.9,0.1,6.6,0.1,32.0,0.2,30.6,0.2,34.0,0.3,109.9,0.4,(X),(X),(X),(X),58.5,0.2,(X),(X),(X),(X),19.3,0.1,(X),(X),(X),(X),39.2,0.1,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
