GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40
0500000US36021,36021,"Columbia County, New York",62217,*****,31595,508,30622,508,4.8,0.1,5.0,0.2,4.6,0.2,4.9,0.7,4.6,0.9,5.2,0.7,5.6,0.9,6.2,1.1,5.1,0.9,8.5,1.5,10.6,2.9,6.3,0.2,5.5,0.1,5.6,0.3,5.3,0.2,4.3,0.1,4.5,0.2,4.1,0.2,4.6,0.2,4.6,0.3,4.5,0.2,5.1,0.5,4.7,0.6,5.5,0.6,8.4,0.5,8.6,0.6,8.2,0.7,8.4,0.2,8.2,0.3,8.6,0.3,8.5,0.2,8.5,0.4,8.5,0.3,7.5,0.4,7.2,0.6,7.8,0.7,7.1,0.4,7.0,0.6,7.3,0.7,4.7,0.4,4.4,0.6,5.0,0.5,4.2,0.4,4.1,0.6,4.2,0.5,2.7,0.5,2.6,0.5,2.9,0.8,2.1,0.3,1.9,0.4,2.4,0.4,3.2,0.5,1.8,0.4,4.6,0.8,10.5,1.4,10.8,1.7,10.3,1.2,6.0,1.4,7.9,2.9,4.1,0.2,7.9,0.2,8.4,0.3,7.5,0.2,36.3,1.4,38.7,2.5,33.9,0.4,83.4,1.7,83.1,2.2,83.7,1.2,78.7,*****,76.4,1.2,81.0,1.3,24.0,0.5,21.7,0.6,26.3,0.9,20.6,0.5,18.2,0.6,23.0,0.7,16.9,0.2,14.7,0.3,19.1,0.4,8.0,0.2,6.2,0.1,9.9,0.3,44.0,0.2,42.6,0.6,45.7,0.6,103.2,3.4,(X),(X),(X),(X),61.8,0.4,(X),(X),(X),(X),27.3,0.3,(X),(X),(X),(X),34.5,0.1,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
0500000US36023,36023,"Cortland County, New York",48207,*****,23250,114,24957,114,5.4,0.2,5.6,0.2,5.2,0.3,5.3,0.5,6.2,0.7,4.5,0.5,6.4,0.4,6.4,0.7,6.4,0.5,10.7,0.3,10.1,0.3,11.2,0.4,12.3,0.3,12.7,0.4,12.0,0.3,4.4,0.1,4.6,0.2,4.2,0.1,4.6,0.2,4.5,0.1,4.8,0.3,6.1,0.5,6.2,0.6,6.0,0.6,6.6,0.5,6.6,0.6,6.5,0.6,7.4,0.1,7.6,0.1,7.1,0.2,7.1,0.1,7.4,0.3,6.8,0.2,6.0,0.4,6.1,0.6,5.9,0.5,5.2,0.4,5.0,0.6,5.4,0.4,3.7,0.3,3.7,0.4,3.7,0.4,2.9,0.3,2.6,0.4,3.1,0.4,2.5,0.4,2.1,0.4,2.9,0.5,1.8,0.3,1.6,0.3,2.0,0.4,1.7,0.3,1.1,0.3,2.3,0.5,11.7,0.2,12.6,0.3,10.8,0.2,4.2,0.2,4.2,0.2,4.2,0.3,18.8,0.3,18.6,0.5,19.0,0.4,44.7,0.2,44.7,0.4,44.7,0.4,81.5,0.3,80.1,0.5,82.8,0.4,78.7,0.1,77.6,0.3,79.8,0.3,17.8,0.4,16.1,0.6,19.4,0.5,15.4,0.4,13.6,0.5,17.1,0.5,12.6,0.1,11.1,0.1,14.1,0.1,6.0,0.1,4.7,0.1,7.3,0.1,35.8,0.3,35.0,0.4,36.4,0.4,93.2,0.9,(X),(X),(X),(X),51.2,0.3,(X),(X),(X),(X),19.1,0.2,(X),(X),(X),(X),32.1,0.1,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
0500000US36025,36025,"Delaware County, New York",46194,*****,22795,130,23399,130,4.6,0.1,4.6,0.2,4.7,0.1,4.9,0.5,5.2,0.6,4.6,0.7,6.1,0.5,6.1,0.6,6.0,0.7,8.2,0.2,8.9,0.5,7.6,0.3,6.5,0.2,7.0,0.4,6.0,0.3,4.2,0.2,4.3,0.2,4.1,0.3,3.9,0.1,4.0,0.1,3.9,0.1,5.6,0.6,5.7,0.6,5.6,0.7,6.5,0.6,6.5,0.7,6.6,0.8,7.9,0.1,7.8,0.3,8.0,0.2,7.8,0.1,8.0,0.2,7.7,0.1,7.6,0.5,8.0,0.7,7.2,0.6,6.8,0.5,6.7,0.7,6.9,0.6,5.4,0.5,5.3,0.6,5.5,0.6,4.8,0.5,4.4,0.6,5.2,0.6,3.4,0.4,2.7,0.5,4.1,0.6,2.8,0.4,2.7,0.5,2.9,0.5,2.8,0.4,2.1,0.5,3.5,0.5,11.0,0.2,11.4,0.2,10.7,0.3,4.5,0.2,4.7,0.4,4.2,0.3,10.3,0.3,11.2,0.4,9.4,0.3,35.1,0.3,36.4,0.4,33.9,0.4,83.1,0.3,82.5,0.4,83.6,0.5,79.9,0.1,79.4,0.4,80.4,0.4,26.0,0.5,23.9,0.8,28.0,0.6,23.0,0.4,20.8,0.6,25.2,0.6,19.2,0.1,17.2,0.2,21.1,0.3,9.0,0.1,7.5,0.1,10.4,0.1,44.5,0.2,43.5,0.4,45.4,0.3,97.4,1.1,(X),(X),(X),(X),64.7,0.5,(X),(X),(X),(X),31.6,0.3,(X),(X),(X),(X),33.1,0.3,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
0500000US36027,36027,"Dutchess County, New York",292187,*****,146790,39,145397,39,5.5,0.1,5.5,0.1,5.4,0.1,6.1,0.2,6.1,0.3,6.0,0.3,7.2,0.2,7.4,0.3,6.9,0.3,8.3,0.1,8.4,0.1,8.1,0.1,6.9,0.1,6.9,0.1,6.8,0.1,5.3,0.1,5.8,0.1,4.9,0.1,5.3,0.1,5.7,0.1,4.9,0.1,6.9,0.3,7.2,0.4,6.6,0.3,8.3,0.3,8.4,0.4,8.3,0.3,8.7,0.1,8.9,0.1,8.6,0.1,7.7,0.1,7.7,0.1,7.6,0.1,6.5,0.2,6.6,0.3,6.4,0.3,4.7,0.2,4.5,0.3,5.0,0.3,3.5,0.2,3.4,0.2,3.6,0.2,3.2,0.2,3.0,0.2,3.5,0.2,2.4,0.1,2.1,0.2,2.7,0.2,1.9,0.1,1.6,0.2,2.3,0.2,1.6,0.1,0.9,0.1,2.4,0.2,13.2,0.1,13.5,0.1,12.9,0.1,4.6,0.1,4.7,0.1,4.5,0.1,10.5,0.1,10.5,0.1,10.5,0.1,41.0,0.1,42.3,0.1,39.7,0.1,79.8,0.1,79.3,0.2,80.2,0.2,76.7,*****,76.2,0.1,77.2,0.1,17.4,0.2,15.4,0.3,19.4,0.3,15.4,0.2,13.4,0.2,17.4,0.3,12.7,0.1,10.9,0.1,14.5,0.1,6.0,0.1,4.6,0.1,7.4,0.1,39.2,0.2,38.1,0.3,40.2,0.3,101.0,0.1,(X),(X),(X),(X),56.2,0.1,(X),(X),(X),(X),19.8,0.1,(X),(X),(X),(X),36.4,0.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
0500000US36029,36029,"Erie County, New York",914200,*****,439815,58,474385,58,5.4,*****,5.7,0.1,5.1,0.1,5.9,0.1,6.3,0.2,5.6,0.2,6.6,0.1,7.0,0.2,6.2,0.2,7.3,0.1,7.7,0.1,6.8,0.1,6.6,0.1,6.9,0.1,6.3,0.1,6.4,*****,6.7,0.1,6.1,0.1,5.5,0.1,5.8,0.1,5.3,0.1,6.3,0.1,6.4,0.2,6.2,0.2,7.2,0.1,7.4,0.2,7.0,0.2,8.0,*****,8.1,0.1,8.0,0.1,7.6,*****,7.7,0.1,7.5,0.1,6.4,0.1,6.5,0.1,6.4,0.2,5.2,0.1,5.0,0.1,5.3,0.2,4.0,0.1,3.7,0.1,4.3,0.1,3.4,0.1,3.1,0.1,3.7,0.1,3.3,0.1,2.7,0.1,3.9,0.1,2.7,0.1,2.0,0.1,3.3,0.1,2.3,0.1,1.4,0.1,3.0,0.1,12.5,*****,13.2,0.1,11.8,0.1,4.3,*****,4.6,0.1,4.1,0.1,9.5,*****,10.1,0.1,9.1,0.1,39.3,*****,40.9,0.1,37.7,0.1,80.5,0.1,79.4,0.1,81.6,0.1,77.8,*****,76.4,0.1,79.0,0.1,20.8,0.1,17.9,0.1,23.5,0.2,18.6,0.1,15.8,0.1,21.3,0.1,15.6,*****,12.9,0.1,18.2,0.1,8.2,0.1,6.1,0.1,10.2,0.1,40.0,0.1,38.2,0.2,41.7,0.2,92.7,0.1,(X),(X),(X),(X),61.0,*****,(X),(X),(X),(X),25.2,*****,(X),(X),(X),(X),35.8,*****,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
0500000US36031,36031,"Essex County, New York",37927,*****,19669,82,18258,82,4.7,0.1,4.7,0.2,4.7,0.1,5.0,0.5,4.6,0.5,5.3,0.8,5.5,0.5,5.7,0.5,5.3,0.7,6.5,0.2,6.2,0.1,6.9,0.5,6.4,0.2,6.9,0.3,5.9,0.2,5.7,0.2,6.9,0.3,4.5,0.1,5.8,0.2,6.8,0.3,4.7,0.1,5.9,0.7,6.6,0.9,5.1,0.8,8.0,0.7,8.0,0.9,8.1,0.8,8.3,0.1,8.5,0.2,8.1,0.1,8.0,0.1,8.1,0.2,8.0,0.2,7.6,0.5,7.5,0.8,7.7,0.7,5.8,0.5,5.5,0.8,6.0,0.7,5.1,0.4,4.8,0.5,5.4,0.7,3.6,0.4,3.3,0.6,4.0,0.7,3.2,0.5,2.5,0.4,3.9,0.8,2.8,0.4,2.4,0.5,3.2,0.6,2.1,0.4,1.1,0.3,3.2,0.7,10.5,0.1,10.4,0.1,10.6,0.2,4.0,0.1,3.8,0.1,4.2,0.2,8.9,0.2,9.3,0.3,8.5,0.3,38.3,0.3,41.3,0.4,35.1,0.4,83.5,0.4,83.8,0.5,83.2,0.7,80.9,*****,81.2,0.2,80.5,0.2,22.5,0.6,19.5,0.8,25.7,0.7,20.0,0.5,17.3,0.7,22.9,0.6,16.8,0.2,14.0,0.2,19.7,0.2,8.0,0.1,5.9,0.1,10.3,0.2,42.9,0.4,40.9,0.5,44.8,0.2,107.7,0.9,(X),(X),(X),(X),56.0,0.4,(X),(X),(X),(X),26.1,0.3,(X),(X),(X),(X),29.9,0.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
0500000US36033,36033,"Franklin County, New York",50374,*****,27331,162,23043,162,4.9,0.1,4.6,0.1,5.2,0.2,5.5,0.4,4.9,0.5,6.2,0.6,5.8,0.5,5.7,0.5,6.0,1.0,7.0,0.2,7.4,0.4,6.6,0.2,7.5,0.3,8.7,0.4,6.2,0.4,6.9,0.4,8.1,0.6,5.6,0.6,6.2,0.3,7.2,0.4,5.1,0.5,7.1,0.6,7.9,0.8,6.2,0.7,8.1,0.5,8.5,0.8,7.7,0.7,8.6,0.2,8.9,0.4,8.3,0.1,7.3,0.2,7.1,0.3,7.6,0.1,6.3,0.4,6.2,0.5,6.4,0.6,5.3,0.4,4.8,0.5,5.9,0.6,3.5,0.3,3.0,0.4,4.1,0.4,3.4,0.3,2.9,0.3,3.9,0.4,2.7,0.3,1.7,0.3,3.8,0.5,2.0,0.3,1.3,0.3,2.8,0.5,1.6,0.3,1.0,0.2,2.3,0.5,11.4,0.3,10.7,0.3,12.2,0.6,4.1,0.1,4.3,0.1,3.9,0.1,10.5,0.3,11.8,0.5,8.9,0.4,43.0,0.4,47.8,0.7,37.4,0.5,82.4,0.4,83.4,0.4,81.2,0.6,79.6,0.3,80.5,0.3,78.6,0.6,18.5,0.4,14.8,0.5,22.8,0.6,16.3,0.4,13.0,0.4,20.3,0.5,13.2,0.1,10.0,0.2,17.0,0.1,6.3,0.1,4.1,0.1,9.0,0.1,39.3,0.4,37.3,0.6,41.6,0.4,118.6,1.5,(X),(X),(X),(X),50.5,0.7,(X),(X),(X),(X),19.8,0.2,(X),(X),(X),(X),30.7,0.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
0500000US36035,36035,"Fulton County, New York",55031,*****,27068,173,27963,173,5.4,0.2,5.6,0.3,5.2,0.2,6.0,0.5,5.7,0.7,6.3,0.7,6.6,0.5,7.0,0.7,6.1,0.9,6.6,0.2,7.0,0.2,6.3,0.2,5.8,0.1,5.8,0.2,5.8,0.2,6.0,0.3,6.4,0.4,5.7,0.4,5.0,0.1,5.2,0.3,4.8,0.1,6.0,0.5,5.7,0.7,6.3,0.6,8.3,0.5,8.9,0.7,7.6,0.6,8.4,0.2,8.8,0.4,8.0,0.2,7.5,0.1,7.8,0.3,7.3,0.1,6.6,0.4,6.4,0.6,6.8,0.5,6.1,0.4,6.5,0.6,5.7,0.5,4.3,0.2,4.3,0.4,4.3,0.4,3.2,0.3,2.8,0.4,3.5,0.4,3.0,0.4,2.6,0.4,3.4,0.6,2.9,0.4,2.3,0.5,3.5,0.5,2.3,0.4,1.2,0.3,3.4,0.6,12.6,0.2,12.8,0.3,12.4,0.4,4.3,0.1,4.5,0.1,4.2,0.2,8.1,0.2,8.3,0.2,7.9,0.2,37.7,0.3,39.0,0.6,36.4,0.4,80.8,0.3,80.4,0.4,81.1,0.5,77.7,0.1,77.2,0.4,78.2,0.4,21.8,0.5,19.7,0.6,23.8,0.6,19.1,0.4,16.3,0.6,21.8,0.6,15.7,0.1,13.2,0.2,18.1,0.2,8.2,0.1,6.1,0.2,10.3,0.1,41.8,0.4,41.2,0.5,42.6,0.5,96.8,1.2,(X),(X),(X),(X),61.3,0.3,(X),(X),(X),(X),25.3,0.3,(X),(X),(X),(X),36.0,0.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
0500000US36037,36037,"Genesee County, New York",58208,*****,28762,118,29446,118,5.5,0.1,5.6,0.2,5.4,0.2,6.4,0.4,6.5,0.5,6.3,0.7,6.6,0.4,6.8,0.5,6.4,0.6,7.1,0.2,7.3,0.3,6.9,0.2,6.2,0.2,6.6,0.3,5.9,0.2,5.1,0.2,5.5,0.3,4.6,0.2,4.9,0.2,5.2,0.4,4.5,0.1,6.8,0.5,7.3,0.8,6.4,0.7,7.5,0.4,7.1,0.6,7.9,0.6,8.7,0.2,8.8,0.3,8.6,0.2,7.9,0.2,8.1,0.2,7.7,0.2,6.3,0.4,6.6,0.5,5.9,0.5,5.4,0.4,5.1,0.5,5.7,0.6,4.3,0.3,4.1,0.4,4.5,0.3,3.4,0.2,3.4,0.3,3.5,0.3,3.0,0.3,2.6,0.4,3.5,0.5,2.3,0.3,1.9,0.4,2.6,0.5,2.6,0.4,1.4,0.3,3.7,0.6,13.0,0.1,13.3,0.2,12.7,0.2,4.6,0.1,4.6,0.2,4.5,0.1,8.8,0.2,9.2,0.3,8.3,0.3,37.6,0.3,39.0,0.4,36.2,0.4,80.0,0.2,79.9,0.3,80.2,0.4,76.9,*****,76.5,0.2,77.4,0.2,21.0,0.4,18.5,0.5,23.5,0.6,18.6,0.4,16.1,0.5,21.0,0.5,15.6,0.1,13.4,0.2,17.8,0.2,7.9,0.1,5.9,0.1,9.8,0.2,41.1,0.4,39.5,0.4,42.5,0.4,97.7,0.8,(X),(X),(X),(X),63.1,0.3,(X),(X),(X),(X),25.5,0.3,(X),(X),(X),(X),37.6,0.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
0500000US36039,36039,"Greene County, New York",49071,*****,25236,153,23835,153,4.9,0.3,5.0,0.4,4.8,0.4,5.3,0.6,5.3,0.9,5.2,0.8,6.4,0.6,6.2,0.8,6.7,0.8,7.6,0.4,9.0,0.7,6.2,0.3,7.0,0.3,8.5,0.5,5.4,0.3,4.7,0.3,5.5,0.5,4.0,0.2,5.1,0.2,4.9,0.3,5.2,0.4,7.1,0.7,6.4,0.8,7.8,1.0,6.9,0.6,7.1,0.8,6.7,0.8,8.5,0.3,8.9,0.5,8.0,0.4,7.6,0.3,7.6,0.4,7.6,0.3,6.9,0.6,5.9,0.7,7.9,1.0,6.5,0.6,6.5,0.7,6.5,0.8,4.4,0.5,3.9,0.6,4.9,0.7,4.2,0.5,4.0,0.5,4.4,0.7,2.8,0.4,2.6,0.4,3.1,0.7,2.2,0.3,1.6,0.4,2.9,0.5,1.9,0.4,1.3,0.4,2.7,0.6,11.7,0.3,11.5,0.5,11.9,0.3,4.3,0.3,4.4,0.6,4.1,0.3,10.4,0.3,13.1,0.6,7.5,0.3,38.4,0.5,41.4,0.6,35.3,0.7,81.7,0.3,81.9,0.6,81.4,0.7,79.1,0.1,79.0,0.5,79.2,0.5,22.0,0.6,19.7,0.8,24.4,1.0,19.1,0.5,16.7,0.7,21.7,0.8,15.5,0.2,13.2,0.2,17.9,0.4,7.0,0.1,5.4,0.2,8.6,0.2,41.4,0.7,39.4,0.5,43.5,0.6,105.9,1.3,(X),(X),(X),(X),57.2,0.6,(X),(X),(X),(X),24.4,0.5,(X),(X),(X),(X),32.9,0.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
0500000US36041,36041,"Hamilton County, New York",5011,*****,2504,50,2507,50,3.8,0.4,4.1,0.5,3.5,0.3,4.6,0.7,4.1,0.8,5.2,1.0,5.1,0.7,5.6,0.9,4.7,1.0,4.0,0.9,4.0,1.3,4.0,0.8,3.8,0.8,5.6,1.2,2.0,1.2,4.9,0.7,3.5,0.1,6.4,1.5,3.8,0.7,3.5,0.1,4.0,0.1,5.0,0.8,5.0,1.3,4.9,1.1,7.6,1.1,8.7,2.0,6.5,1.0,7.7,0.1,7.6,0.2,7.8,0.2,10.0,0.4,9.7,0.7,10.4,1.0,8.7,0.9,9.5,1.2,8.0,1.3,9.9,0.9,9.3,1.1,10.5,1.4,7.2,0.8,7.9,1.1,6.5,1.1,5.7,0.8,5.2,0.9,6.3,1.3,3.6,0.7,3.3,0.6,3.9,1.2,2.8,0.6,2.2,0.6,3.4,1.0,1.7,0.5,1.3,0.5,2.1,1.0,9.8,0.5,9.6,0.4,9.9,0.6,3.3,0.7,3.0,0.1,3.6,0.1,4.5,0.8,6.6,0.1,2.4,1.7,29.1,0.6,30.4,1.1,27.8,0.4,85.2,0.9,85.3,1.1,85.1,0.9,83.1,0.7,83.3,0.9,83.0,0.7,30.9,1.0,29.2,1.3,32.7,1.4,28.0,1.1,26.2,1.3,29.9,1.4,21.1,0.4,19.9,0.8,22.2,0.5,8.1,0.7,6.7,0.1,9.4,0.2,49.9,0.2,49.5,0.2,50.5,0.4,99.9,3.9,(X),(X),(X),(X),61.1,2.2,(X),(X),(X),(X),33.9,0.9,(X),(X),(X),(X),27.2,1.5,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X)
0500000US36043,36043,"Herkimer County, New York",62439,*****,30529,127,31910,127,5.4,0.2,5.6,0.3,5.3,0.2,6.2,0.5,7.0,0.7,5.5,0.5,6.4,0.4,6.2,0.7,6.6,0.5,6.7,0.1,7.0,0.2,6.4,0.1,6.2,0.2,6.4,0.1,6.1,0.2,6.2,0.1,6.8,0.3,5.6,0.1,5.1,0.2,5.4,0.2,4.8,0.2,5.9,0.4,5.7,0.6,6.0,0.5,7.1,0.5,7.5,0.7,6.8,0.5,8.0,0.1,8.0,0.1,8.1,0.2,7.6,0.1,7.6,0.1,7.6,0.1,6.9,0.4,6.7,0.5,7.2,0.5,5.9,0.4,6.2,0.5,5.6,0.5,4.4,0.3,4.0,0.3,4.8,0.4,3.6,0.3,3.7,0.3,3.4,0.4,2.6,0.6,2.1,0.5,3.1,0.8,2.8,0.3,2.3,0.3,3.3,0.5,2.8,0.8,1.9,0.6,3.7,1.1,12.6,0.2,13.2,0.3,12.1,0.2,4.4,0.1,4.6,0.2,4.2,0.1,8.5,0.2,8.8,0.1,8.3,0.3,37.2,0.1,38.8,0.2,35.7,0.3,80.5,0.2,79.9,0.4,81.2,0.3,77.5,0.1,76.6,0.3,78.4,0.3,22.1,0.4,20.2,0.5,24.0,0.5,19.4,0.4,17.5,0.5,21.3,0.5,16.2,0.1,14.0,0.1,18.4,0.1,8.3,0.1,6.3,0.1,10.2,0.1,41.3,0.5,40.0,0.5,42.7,0.4,95.7,0.8,(X),(X),(X),(X),63.1,0.3,(X),(X),(X),(X),26.5,0.2,(X),(X),(X),(X),36.6,0.2,(X),(X),(X),(X),0.0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
0500000US36045,36045,"Jefferson County, New York",117595,*****,60070,83,57525,83,6.9,0.1,7.0,0.1,6.8,0.1,6.8,0.4,6.9,0.6,6.7,0.5,6.7,0.4,6.4,0.6,6.9,0.5,7.5,0.2,8.2,0.4,6.7,0.2,11.7,0.2,13.1,0.4,10.2,0.2,6.5,0.1,6.3,0.1,6.7,0.1,5.1,0.1,5.6,0.2,4.7,0.1,6.5,0.3,6.7,0.4,6.2,0.5,7.0,0.3,7.2,0.4,6.9,0.5,7.0,0.1,6.9,0.1,7.1,0.1,6.5,0.1,6.2,0.1,6.7,0.1,5.4,0.3,5.3,0.4,5.6,0.4,4.8,0.3,4.6,0.4,5.0,0.4,3.1,0.2,2.9,0.2,3.3,0.3,2.9,0.2,2.5,0.2,3.2,0.3,2.5,0.2,2.0,0.2,2.9,0.3,1.8,0.2,1.2,0.2,2.3,0.2,1.4,0.2,0.8,0.2,2.0,0.2,13.5,0.1,13.4,0.1,13.6,0.1,4.3,0.1,4.3,0.1,4.3,0.1,14.8,0.1,17.0,0.2,12.6,0.1,44.3,0.1,47.1,0.1,41.4,0.1,78.1,0.2,78.2,0.3,78.0,0.3,75.3,*****,75.3,0.1,75.3,0.1,16.4,0.3,14.1,0.4,18.8,0.4,14.4,0.2,12.3,0.3,16.6,0.3,11.6,0.1,9.5,0.1,13.8,0.1,5.6,0.1,4.0,0.1,7.2,0.1,33.6,0.2,31.6,0.2,36.1,0.2,104.4,0.3,(X),(X),(X),(X),57.0,0.1,(X),(X),(X),(X),18.2,0.1,(X),(X),(X),(X),38.8,0.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
