GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC05_EST_VC01,HC05_MOE_VC01,HC06_EST_VC01,HC06_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC06_EST_VC02,HC06_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC06_EST_VC03,HC06_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC06_EST_VC06,HC06_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC06_EST_VC07,HC06_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC05_EST_VC08,HC05_MOE_VC08,HC06_EST_VC08,HC06_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC05_EST_VC09,HC05_MOE_VC09,HC06_EST_VC09,HC06_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC06_EST_VC10,HC06_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC06_EST_VC11,HC06_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC06_EST_VC12,HC06_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC06_EST_VC13,HC06_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC04_EST_VC14,HC04_MOE_VC14,HC05_EST_VC14,HC05_MOE_VC14,HC06_EST_VC14,HC06_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC06_EST_VC15,HC06_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC05_EST_VC16,HC05_MOE_VC16,HC06_EST_VC16,HC06_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC06_EST_VC19,HC06_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC06_EST_VC20,HC06_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC04_EST_VC21,HC04_MOE_VC21,HC05_EST_VC21,HC05_MOE_VC21,HC06_EST_VC21,HC06_MOE_VC21,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC06_EST_VC24,HC06_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC04_EST_VC25,HC04_MOE_VC25,HC05_EST_VC25,HC05_MOE_VC25,HC06_EST_VC25,HC06_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC04_EST_VC26,HC04_MOE_VC26,HC05_EST_VC26,HC05_MOE_VC26,HC06_EST_VC26,HC06_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC06_EST_VC27,HC06_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC06_EST_VC28,HC06_MOE_VC28
0500000US36021,36021,"Columbia County, New York",59187,66,(X),(X),57596,315,97.3,0.5,1591,297,2.7,0.5,55021,409,93.0,0.6,(X),(X),(X),(X),(X),(X),(X),(X),4166,381,7.0,0.6,2575,353,61.8,6.3,1591,297,38.2,6.3,1739,227,2.9,0.4,977,223,56.2,11.3,762,225,43.8,11.3,321,123,0.5,0.2,208,114,64.8,22.7,113,80,35.2,22.7,1290,153,2.2,0.3,707,137,54.8,10.6,583,169,45.2,10.6,128,39,0.2,0.1,62,34,48.4,24.2,66,39,51.6,24.2,1958,326,3.3,0.6,1332,249,68.0,7.1,626,183,32.0,7.1,200,91,0.3,0.2,180,91,90.0,12.6,20,25,10.0,12.6,1288,246,2.2,0.4,830,188,64.4,10.3,458,172,35.6,10.3,470,102,0.8,0.2,322,94,68.5,11.1,148,55,31.5,11.1,408,143,0.7,0.2,216,96,52.9,17.6,192,104,47.1,17.6,107,58,0.2,0.1,62,41,57.9,23.5,45,36,42.1,23.5,280,105,0.5,0.2,133,63,47.5,17.3,147,78,52.5,17.3,21,34,0.0,0.1,21,34,100.0,62.2,0,27,0.0,62.2,61,37,0.1,0.1,50,35,82.0,21.4,11,12,18.0,21.4,0,27,0.0,0.1,0,27,-,**,0,27,-,**,26,21,0.0,0.1,15,15,57.7,30.7,11,12,42.3,30.7,35,32,0.1,0.1,35,32,100.0,48.2,0,27,0.0,48.2,48654,289,(X),(X),48054,291,98.8,0.2,600,121,1.2,0.2,46311,310,95.2,0.5,(X),(X),(X),(X),(X),(X),(X),(X),2343,260,4.8,0.5,1743,234,74.4,4.7,600,121,25.6,4.7,917,163,1.9,0.3,722,139,78.7,7.7,195,83,21.3,7.7,1426,205,2.9,0.4,1021,179,71.6,6.0,405,97,28.4,6.0
0500000US36023,36023,"Cortland County, New York",46358,61,(X),(X),45739,157,98.7,0.3,619,156,1.3,0.3,44574,305,96.2,0.7,(X),(X),(X),(X),(X),(X),(X),(X),1784,314,3.8,0.7,1165,261,65.3,7.5,619,156,34.7,7.5,674,186,1.5,0.4,609,190,90.4,7.6,65,48,9.6,7.6,104,52,0.2,0.1,98,52,94.2,6.3,6,6,5.8,6.3,524,163,1.1,0.4,468,164,89.3,9.5,56,48,10.7,9.5,46,36,0.1,0.1,43,36,93.5,11.3,3,5,6.5,11.3,744,222,1.6,0.5,464,181,62.4,9.7,280,84,37.6,9.7,108,66,0.2,0.1,85,67,78.7,22.7,23,21,21.3,22.7,400,175,0.9,0.4,300,149,75.0,11.8,100,55,25.0,11.8,236,84,0.5,0.2,79,34,33.5,13.9,157,74,66.5,13.9,333,120,0.7,0.3,75,56,22.5,13.4,258,95,77.5,13.4,0,24,0.0,0.1,0,24,-,**,0,24,-,**,237,148,0.5,0.3,75,56,31.6,13.6,162,107,68.4,13.6,96,101,0.2,0.2,0,24,0.0,26.3,96,101,100.0,26.3,33,31,0.1,0.1,17,12,51.5,44.6,16,27,48.5,44.6,3,5,0.0,0.1,3,5,100.0,100.0,0,24,0.0,100.0,25,29,0.1,0.1,9,8,36.0,44.3,16,27,64.0,44.3,5,7,0.0,0.1,5,7,100.0,100.0,0,24,0.0,100.0,38813,136,(X),(X),38371,178,98.9,0.4,442,157,1.1,0.4,37474,293,96.6,0.7,(X),(X),(X),(X),(X),(X),(X),(X),1339,261,3.4,0.7,897,199,67.0,9.1,442,157,33.0,9.1,557,163,1.4,0.4,498,165,89.4,9.0,59,47,10.6,9.0,782,214,2.0,0.6,399,114,51.0,8.9,383,139,49.0,8.9
0500000US36025,36025,"Delaware County, New York",44438,16,(X),(X),43645,199,98.2,0.4,793,197,1.8,0.4,41764,375,94.0,0.8,(X),(X),(X),(X),(X),(X),(X),(X),2674,375,6.0,0.8,1881,300,70.3,5.8,793,197,29.7,5.8,926,178,2.1,0.4,578,146,62.4,13.9,348,160,37.6,13.9,177,84,0.4,0.2,119,69,67.2,27.6,58,57,32.8,27.6,641,129,1.4,0.3,412,110,64.3,13.8,229,108,35.7,13.8,108,44,0.2,0.1,47,34,43.5,24.8,61,35,56.5,24.8,1360,261,3.1,0.6,1066,237,78.4,5.8,294,86,21.6,5.8,69,39,0.2,0.1,55,37,79.7,20.7,14,14,20.3,20.7,839,192,1.9,0.4,709,186,84.5,6.8,130,55,15.5,6.8,452,108,1.0,0.2,302,94,66.8,12.2,150,63,33.2,12.2,259,69,0.6,0.2,158,70,61.0,19.5,101,53,39.0,19.5,16,18,0.0,0.1,3,5,18.8,38.2,13,16,81.3,38.2,191,56,0.4,0.1,110,47,57.6,18.1,81,42,42.4,18.1,52,39,0.1,0.1,45,45,86.5,32.2,7,12,13.5,32.2,129,67,0.3,0.2,79,44,61.2,23.8,50,45,38.8,23.8,4,7,0.0,0.1,4,7,100.0,100.0,0,24,0.0,100.0,90,55,0.2,0.1,58,35,64.4,30.9,32,40,35.6,30.9,35,31,0.1,0.1,17,22,48.6,44.8,18,22,51.4,44.8,37289,186,(X),(X),36871,219,98.9,0.3,418,99,1.1,0.3,35460,341,95.1,0.7,(X),(X),(X),(X),(X),(X),(X),(X),1829,254,4.9,0.7,1411,236,77.1,5.1,418,99,22.9,5.1,590,108,1.6,0.3,433,106,73.4,10.8,157,67,26.6,10.8,1239,234,3.3,0.6,978,208,78.9,5.5,261,77,21.1,5.5
0500000US36027,36027,"Dutchess County, New York",281968,42,(X),(X),267817,983,95.0,0.3,14151,975,5.0,0.3,238294,1469,84.5,0.5,(X),(X),(X),(X),(X),(X),(X),(X),43674,1456,15.5,0.5,29523,1085,67.6,1.7,14151,975,32.4,1.7,22966,815,8.1,0.3,14947,778,65.1,2.7,8019,699,34.9,2.7,4438,452,1.6,0.2,3759,427,84.7,4.4,679,206,15.3,4.4,16770,587,5.9,0.2,10224,612,61.0,3.2,6546,599,39.0,3.2,1758,173,0.6,0.1,964,186,54.8,8.0,794,143,45.2,8.0,11566,922,4.1,0.3,8766,634,75.8,3.6,2800,547,24.2,3.6,1273,247,0.5,0.1,1161,244,91.2,4.6,112,58,8.8,4.6,7511,685,2.7,0.2,5782,500,77.0,4.5,1729,422,23.0,4.5,2782,365,1.0,0.1,1823,274,65.5,6.0,959,221,34.5,6.0,5884,535,2.1,0.2,3204,373,54.5,5.6,2680,458,45.5,5.6,818,206,0.3,0.1,572,172,69.9,13.2,246,129,30.1,13.2,4160,385,1.5,0.1,2195,302,52.8,7.4,1965,408,47.2,7.4,906,152,0.3,0.1,437,142,48.2,14.4,469,159,51.8,14.4,3258,586,1.2,0.2,2606,492,80.0,5.6,652,223,20.0,5.6,621,229,0.2,0.1,544,221,87.6,11.0,77,70,12.4,11.0,2164,398,0.8,0.1,1755,340,81.1,6.2,409,159,18.9,6.2,473,167,0.2,0.1,307,116,64.9,16.3,166,106,35.1,16.3,223171,891,(X),(X),216265,996,96.9,0.3,6906,664,3.1,0.3,196406,1181,88.0,0.5,(X),(X),(X),(X),(X),(X),(X),(X),26765,1049,12.0,0.5,19859,768,74.2,1.9,6906,664,25.8,1.9,13303,580,6.0,0.3,9897,587,74.4,3.1,3406,442,25.6,3.1,13462,834,6.0,0.4,9962,571,74.0,2.9,3500,526,26.0,2.9
0500000US36029,36029,"Erie County, New York",872513,32,(X),(X),842236,1411,96.5,0.2,30277,1410,3.5,0.2,784115,1821,89.9,0.2,(X),(X),(X),(X),(X),(X),(X),(X),88398,1826,10.1,0.2,58121,1799,65.7,1.5,30277,1410,34.3,1.5,29118,976,3.3,0.1,20522,1111,70.5,2.4,8596,683,29.5,2.4,6633,558,0.8,0.1,5583,608,84.2,4.3,1050,273,15.8,4.3,20253,731,2.3,0.1,13988,805,69.1,2.8,6265,575,30.9,2.8,2232,174,0.3,0.1,951,167,42.6,6.2,1281,159,57.4,6.2,31961,1426,3.7,0.2,22155,1083,69.3,2.5,9806,1006,30.7,2.5,3938,500,0.5,0.1,2769,386,70.3,6.2,1169,312,29.7,6.2,19736,1083,2.3,0.1,14118,862,71.5,2.9,5618,714,28.5,2.9,8287,527,0.9,0.1,5268,461,63.6,4.2,3019,416,36.4,4.2,16781,1072,1.9,0.1,9265,813,55.2,3.1,7516,681,44.8,3.1,3550,475,0.4,0.1,2333,419,65.7,7.7,1217,314,34.3,7.7,12136,750,1.4,0.1,6510,582,53.6,3.2,5626,504,46.4,3.2,1095,162,0.1,0.1,422,129,38.5,10.0,673,145,61.5,10.0,10538,1269,1.2,0.1,6179,886,58.6,5.1,4359,772,41.4,5.1,2584,648,0.3,0.1,1674,503,64.8,10.9,910,362,35.2,10.9,6896,758,0.8,0.1,3956,517,57.4,5.5,2940,536,42.6,5.5,1058,303,0.1,0.1,549,200,51.9,11.0,509,178,48.1,11.0,705180,1035,(X),(X),690219,1297,97.9,0.1,14961,824,2.1,0.1,653611,1455,92.7,0.2,(X),(X),(X),(X),(X),(X),(X),(X),51569,1333,7.3,0.2,36608,1283,71.0,1.5,14961,824,29.0,1.5,20452,762,2.9,0.1,14210,821,69.5,2.4,6242,481,30.5,2.4,31117,1178,4.4,0.2,22398,1070,72.0,2.0,8719,677,28.0,2.0
0500000US36031,36031,"Essex County, New York",37030,31,(X),(X),36360,162,98.2,0.4,670,159,1.8,0.4,34644,333,93.6,0.9,(X),(X),(X),(X),(X),(X),(X),(X),2386,346,6.4,0.9,1716,303,71.9,5.9,670,159,28.1,5.9,1212,160,3.3,0.4,840,176,69.3,9.2,372,109,30.7,9.2,77,54,0.2,0.1,51,44,66.2,35.1,26,32,33.8,35.1,1075,144,2.9,0.4,741,178,68.9,10.5,334,100,31.1,10.5,60,32,0.2,0.1,48,33,80.0,27.0,12,16,20.0,27.0,922,196,2.5,0.5,672,155,72.9,8.0,250,94,27.1,8.0,51,30,0.1,0.1,47,29,92.2,16.1,4,9,7.8,16.1,643,186,1.7,0.5,462,142,71.9,10.1,181,87,28.1,10.1,228,90,0.6,0.2,163,72,71.5,14.9,65,42,28.5,14.9,96,50,0.3,0.1,50,39,52.1,27.5,46,31,47.9,27.5,1,3,0.0,0.1,0,24,0.0,100.0,1,3,100.0,100.0,88,50,0.2,0.1,46,39,52.3,30.0,42,32,47.7,30.0,7,8,0.0,0.1,4,5,57.1,57.1,3,6,42.9,57.1,156,105,0.4,0.3,154,105,98.7,3.1,2,4,1.3,3.1,0,24,0.0,0.1,0,24,-,**,0,24,-,**,113,89,0.3,0.2,113,89,100.0,23.0,0,24,0.0,23.0,43,44,0.1,0.1,41,43,95.3,12.9,2,4,4.7,12.9,31273,201,(X),(X),30960,189,99.0,0.4,313,127,1.0,0.4,29528,273,94.4,1.0,(X),(X),(X),(X),(X),(X),(X),(X),1745,332,5.6,1.0,1432,280,82.1,6.1,313,127,17.9,6.1,870,203,2.8,0.6,703,193,80.8,9.8,167,88,19.2,9.8,875,218,2.8,0.7,729,185,83.3,6.1,146,67,16.7,6.1
0500000US36033,36033,"Franklin County, New York",48456,38,(X),(X),47346,161,97.7,0.3,1110,159,2.3,0.3,44897,466,92.7,1.0,(X),(X),(X),(X),(X),(X),(X),(X),3559,467,7.3,1.0,2449,425,68.8,4.5,1110,159,31.2,4.5,1304,142,2.7,0.3,638,134,48.9,8.8,666,136,51.1,8.8,75,34,0.2,0.1,48,27,64.0,21.5,27,19,36.0,21.5,1191,136,2.5,0.3,554,133,46.5,9.6,637,133,53.5,9.6,38,28,0.1,0.1,36,28,94.7,12.2,2,4,5.3,12.2,1230,227,2.5,0.5,983,208,79.9,6.3,247,83,20.1,6.3,281,136,0.6,0.3,224,128,79.7,13.3,57,31,20.3,13.3,779,162,1.6,0.3,634,154,81.4,7.4,145,59,18.6,7.4,170,62,0.4,0.1,125,55,73.5,14.8,45,27,26.5,14.8,185,46,0.4,0.1,73,31,39.5,13.5,112,36,60.5,13.5,37,26,0.1,0.1,29,24,78.4,33.1,8,13,21.6,33.1,102,44,0.2,0.1,42,32,41.2,28.0,60,40,58.8,28.0,46,39,0.1,0.1,2,3,4.3,7.6,44,39,95.7,7.6,840,438,1.7,0.9,755,430,89.9,6.4,85,47,10.1,6.4,196,213,0.4,0.4,189,213,96.4,6.6,7,9,3.6,6.6,467,223,1.0,0.5,423,225,90.6,6.6,44,26,9.4,6.6,177,97,0.4,0.2,143,79,80.8,15.4,34,35,19.2,15.4,40156,134,(X),(X),39423,172,98.2,0.3,733,126,1.8,0.3,37654,345,93.8,0.9,(X),(X),(X),(X),(X),(X),(X),(X),2502,347,6.2,0.9,1769,316,70.7,4.9,733,126,29.3,4.9,1008,133,2.5,0.3,526,118,52.2,10.3,482,128,47.8,10.3,1494,287,3.7,0.7,1243,277,83.2,5.1,251,75,16.8,5.1
0500000US36035,36035,"Fulton County, New York",51570,33,(X),(X),51038,161,99.0,0.3,532,152,1.0,0.3,49934,247,96.8,0.5,(X),(X),(X),(X),(X),(X),(X),(X),1636,237,3.2,0.5,1104,188,67.5,7.4,532,152,32.5,7.4,559,135,1.1,0.3,424,114,75.8,14.6,135,98,24.2,14.6,50,42,0.1,0.1,50,42,100.0,40.3,0,27,0.0,40.3,481,123,0.9,0.2,365,110,75.9,17.8,116,99,24.1,17.8,28,30,0.1,0.1,9,10,32.1,52.0,19,29,67.9,52.0,795,182,1.5,0.4,578,149,72.7,10.9,217,105,27.3,10.9,127,62,0.2,0.1,85,48,66.9,20.0,42,32,33.1,20.0,325,108,0.6,0.2,209,86,64.3,16.2,116,67,35.7,16.2,343,129,0.7,0.3,284,123,82.8,12.4,59,43,17.2,12.4,189,76,0.4,0.1,70,55,37.0,18.1,119,41,63.0,18.1,8,12,0.0,0.1,8,12,100.0,100.0,0,27,0.0,100.0,148,76,0.3,0.1,58,52,39.2,22.5,90,48,60.8,22.5,33,35,0.1,0.1,4,8,12.1,23.5,29,32,87.9,23.5,93,63,0.2,0.1,32,27,34.4,31.0,61,58,65.6,31.0,4,11,0.0,0.1,4,11,100.0,100.0,0,27,0.0,100.0,83,61,0.2,0.1,22,22,26.5,29.4,61,58,73.5,29.4,6,6,0.0,0.1,6,6,100.0,100.0,0,27,0.0,100.0,42661,126,(X),(X),42258,199,99.1,0.3,403,133,0.9,0.3,41420,236,97.1,0.4,(X),(X),(X),(X),(X),(X),(X),(X),1241,191,2.9,0.4,838,153,67.5,8.6,403,133,32.5,8.6,477,110,1.1,0.3,374,110,78.4,15.4,103,80,21.6,15.4,764,156,1.8,0.4,464,124,60.7,11.0,300,106,39.3,11.0
0500000US36037,36037,"Genesee County, New York",56027,31,(X),(X),55451,152,99.0,0.3,576,144,1.0,0.3,54215,243,96.8,0.4,(X),(X),(X),(X),(X),(X),(X),(X),1812,236,3.2,0.4,1236,196,68.2,6.6,576,144,31.8,6.6,880,156,1.6,0.3,572,146,65.0,10.7,308,103,35.0,10.7,204,78,0.4,0.1,193,77,94.6,6.8,11,14,5.4,6.8,628,128,1.1,0.2,372,111,59.2,14.0,256,107,40.8,14.0,48,30,0.1,0.1,7,11,14.6,23.1,41,28,85.4,23.1,728,158,1.3,0.3,525,125,72.1,8.9,203,82,27.9,8.9,68,31,0.1,0.1,55,28,80.9,21.1,13,15,19.1,21.1,368,121,0.7,0.2,274,95,74.5,12.9,94,60,25.5,12.9,292,81,0.5,0.1,196,74,67.1,13.7,96,41,32.9,13.7,115,58,0.2,0.1,98,59,85.2,13.7,17,12,14.8,13.7,6,7,0.0,0.1,6,7,100.0,100.0,0,27,0.0,100.0,53,34,0.1,0.1,46,34,86.8,15.8,7,7,13.2,15.8,56,45,0.1,0.1,46,45,82.1,21.5,10,8,17.9,21.5,89,74,0.2,0.1,41,27,46.1,21.5,48,52,53.9,21.5,10,13,0.0,0.1,10,13,100.0,90.1,0,27,0.0,90.1,66,72,0.1,0.1,18,24,27.3,15.0,48,52,72.7,15.0,13,12,0.0,0.1,13,12,100.0,79.0,0,27,0.0,79.0,46348,86,(X),(X),45953,155,99.1,0.3,395,137,0.9,0.3,45048,210,97.2,0.4,(X),(X),(X),(X),(X),(X),(X),(X),1300,200,2.8,0.4,905,160,69.6,8.5,395,137,30.4,8.5,555,119,1.2,0.3,332,99,59.8,15.4,223,106,40.2,15.4,745,162,1.6,0.3,573,128,76.9,9.0,172,84,23.1,9.0
0500000US36039,36039,"Greene County, New York",45972,155,(X),(X),44864,322,97.6,0.6,1108,282,2.4,0.6,42377,431,92.2,0.9,(X),(X),(X),(X),(X),(X),(X),(X),3595,415,7.8,0.9,2487,308,69.2,6.1,1108,282,30.8,6.1,1808,280,3.9,0.6,1236,223,68.4,8.7,572,194,31.6,8.7,391,152,0.9,0.3,321,150,82.1,19.1,70,76,17.9,19.1,1303,225,2.8,0.5,813,175,62.4,9.3,490,154,37.6,9.3,114,83,0.2,0.2,102,79,89.5,18.8,12,19,10.5,18.8,1319,245,2.9,0.5,983,181,74.5,6.7,336,120,25.5,6.7,87,80,0.2,0.2,58,44,66.7,29.6,29,45,33.3,29.6,660,167,1.4,0.4,516,137,78.2,7.2,144,60,21.8,7.2,572,136,1.2,0.3,409,112,71.5,13.7,163,92,28.5,13.7,378,231,0.8,0.5,184,111,48.7,14.9,194,143,51.3,14.9,52,84,0.1,0.2,52,84,100.0,39.5,0,24,0.0,39.5,277,173,0.6,0.4,86,76,31.0,22.9,191,143,69.0,22.9,49,35,0.1,0.1,46,35,93.9,11.2,3,5,6.1,11.2,90,59,0.2,0.1,84,59,93.3,11.2,6,9,6.7,11.2,7,10,0.0,0.1,7,10,100.0,100.0,0,24,0.0,100.0,75,50,0.2,0.1,69,50,92.0,12.9,6,9,8.0,12.9,8,15,0.0,0.1,8,15,100.0,100.0,0,24,0.0,100.0,38639,282,(X),(X),37916,330,98.1,0.5,723,179,1.9,0.5,36166,365,93.6,0.6,(X),(X),(X),(X),(X),(X),(X),(X),2473,246,6.4,0.6,1750,227,70.8,6.5,723,179,29.2,6.5,1273,219,3.3,0.6,834,181,65.5,9.8,439,150,34.5,9.8,1200,193,3.1,0.5,916,163,76.3,7.5,284,106,23.7,7.5
0500000US36041,36041,"Hamilton County, New York",4531,11,(X),(X),4466,43,98.6,0.9,65,43,1.4,0.9,4295,83,94.8,1.9,(X),(X),(X),(X),(X),(X),(X),(X),236,84,5.2,1.9,171,74,72.5,15.7,65,43,27.5,15.7,89,38,2.0,0.8,78,38,87.6,13.8,11,11,12.4,13.8,46,21,1.0,0.5,39,20,84.8,15.6,7,7,15.2,15.6,39,23,0.9,0.5,37,23,94.9,7.9,2,3,5.1,7.9,4,7,0.1,0.2,2,2,50.0,50.0,2,7,50.0,50.0,134,71,3.0,1.6,91,62,67.9,24.6,43,38,32.1,24.6,7,10,0.2,0.2,7,10,100.0,100.0,0,11,0.0,100.0,79,60,1.7,1.3,46,50,58.2,40.9,33,39,41.8,40.9,48,34,1.1,0.7,38,32,79.2,19.2,10,8,20.8,19.2,1,3,0.0,0.1,1,3,100.0,100.0,0,11,0.0,100.0,0,11,0.0,0.7,0,11,-,**,0,11,-,**,1,3,0.0,0.1,1,3,100.0,100.0,0,11,0.0,100.0,0,11,0.0,0.7,0,11,-,**,0,11,-,**,12,21,0.3,0.5,1,2,8.3,48.3,11,21,91.7,48.3,0,11,0.0,0.7,0,11,-,**,0,11,-,**,12,21,0.3,0.5,1,2,8.3,48.3,11,21,91.7,48.3,0,11,0.0,0.7,0,11,-,**,0,11,-,**,3895,51,(X),(X),3847,63,98.8,1.1,48,41,1.2,1.1,3763,72,96.6,1.3,(X),(X),(X),(X),(X),(X),(X),(X),132,52,3.4,1.3,84,39,63.6,23.4,48,41,36.4,23.4,42,21,1.1,0.5,39,22,92.9,16.4,3,6,7.1,16.4,90,50,2.3,1.3,45,35,50.0,30.6,45,41,50.0,30.6
